h3_cell,hour,violation_count,lat,lon,location,day_of_week,baseline_count,speed_drop,ccis,status,color
8960145a68bffff,23,16,12.9442608,77.5710517,"Sri DV Gundappa Road, Shopper Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",3,1,10.0,16.0,critical,#FF4B4B
8960145a68bffff,23,16,12.9442608,77.5710517,"Sri DV Gundappa Road, Shopper Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",4,3,10.0,16.0,critical,#FF4B4B
8960145a68bffff,23,16,12.9442608,77.5710517,"Sri DV Gundappa Road, Shopper Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",5,6,10.0,16.0,critical,#FF4B4B
8960145a68fffff,0,16,12.942677,77.5671782,"Mount Joy Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",0,3,10.0,16.0,critical,#FF4B4B
8960145a68fffff,0,16,12.942677,77.5671782,"Mount Joy Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",1,2,10.0,16.0,critical,#FF4B4B
8960145a68fffff,0,16,12.942677,77.5671782,"Mount Joy Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",2,1,10.0,16.0,critical,#FF4B4B
8960145a68fffff,0,16,12.942677,77.5671782,"Mount Joy Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",3,2,10.0,16.0,critical,#FF4B4B
8960145a68fffff,0,16,12.942677,77.5671782,"Mount Joy Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",4,3,10.0,16.0,critical,#FF4B4B
8960145a68fffff,0,16,12.942677,77.5671782,"Mount Joy Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",6,5,10.0,16.0,critical,#FF4B4B
8960145a68fffff,1,9,12.9429641,77.5677998,"5th Main Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",0,1,10.0,9.0,critical,#FF4B4B
8960145a68fffff,1,9,12.9429641,77.5677998,"5th Main Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",1,1,10.0,9.0,critical,#FF4B4B
8960145a68fffff,1,9,12.9429641,77.5677998,"5th Main Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",3,4,10.0,9.0,critical,#FF4B4B
8960145a68fffff,1,9,12.9429641,77.5677998,"5th Main Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",6,3,10.0,9.0,critical,#FF4B4B
8960145a68fffff,2,6,12.942674,77.5672105,"Mount Joy Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",1,3,10.0,6.0,monitor,#FFA500
8960145a68fffff,2,6,12.942674,77.5672105,"Mount Joy Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",4,1,10.0,6.0,monitor,#FFA500
8960145a68fffff,2,6,12.942674,77.5672105,"Mount Joy Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",5,2,10.0,6.0,monitor,#FFA500
8960145a68fffff,3,5,12.9428187,77.5677938,"5th Main Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",0,2,10.0,5.0,monitor,#FFA500
8960145a68fffff,3,5,12.9428187,77.5677938,"5th Main Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",6,3,6.67,3.34,monitor,#FFA500
8960145a68fffff,4,8,12.9416218,77.5668154,"5th Main Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",2,1,10.0,8.0,critical,#FF4B4B
8960145a68fffff,4,8,12.9416218,77.5668154,"5th Main Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",3,5,6.0,4.8,monitor,#FFA500
8960145a68fffff,4,8,12.9416218,77.5668154,"5th Main Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",4,1,10.0,8.0,critical,#FF4B4B
8960145a68fffff,4,8,12.9416218,77.5668154,"5th Main Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",6,1,10.0,8.0,critical,#FF4B4B
8960145a68fffff,5,19,12.9431204,77.5678461,"5th Main Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",0,4,10.0,19.0,critical,#FF4B4B
8960145a68fffff,5,19,12.9431204,77.5678461,"5th Main Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",1,2,10.0,19.0,critical,#FF4B4B
8960145a68fffff,5,19,12.9431204,77.5678461,"5th Main Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",3,8,10.0,19.0,critical,#FF4B4B
8960145a68fffff,5,19,12.9431204,77.5678461,"5th Main Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",4,4,10.0,19.0,critical,#FF4B4B
8960145a68fffff,5,19,12.9431204,77.5678461,"5th Main Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",6,1,10.0,19.0,critical,#FF4B4B
8960145a68fffff,6,3,12.9428453,77.5678915,"5th Main Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",0,1,10.0,3.0,green,#00CC66
8960145a68fffff,6,3,12.9428453,77.5678915,"5th Main Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",2,1,10.0,3.0,green,#00CC66
8960145a68fffff,6,3,12.9428453,77.5678915,"5th Main Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",6,1,10.0,3.0,green,#00CC66
8960145a68fffff,7,4,12.9423549,77.5664197,"Mount Joy Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",1,1,10.0,4.0,monitor,#FFA500
8960145a68fffff,7,4,12.9423549,77.5664197,"Mount Joy Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",4,2,10.0,4.0,monitor,#FFA500
8960145a68fffff,7,4,12.9423549,77.5664197,"Mount Joy Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",5,1,10.0,4.0,monitor,#FFA500
8960145a68fffff,8,3,12.9433337,77.5679319,"5th Main Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",3,1,10.0,3.0,green,#00CC66
8960145a68fffff,8,3,12.9433337,77.5679319,"5th Main Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",4,1,10.0,3.0,green,#00CC66
8960145a68fffff,8,3,12.9433337,77.5679319,"5th Main Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",5,1,10.0,3.0,green,#00CC66
8960145a68fffff,20,7,12.9423448,77.5675479,"5th Main Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",3,7,0.0,0.0,green,#00CC66
8960145a68fffff,21,29,12.9424609,77.5675641,"5th Main Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",0,2,10.0,29.0,critical,#FF4B4B
8960145a68fffff,21,29,12.9424609,77.5675641,"5th Main Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",1,1,10.0,29.0,critical,#FF4B4B
8960145a68fffff,21,29,12.9424609,77.5675641,"5th Main Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",2,6,10.0,29.0,critical,#FF4B4B
8960145a68fffff,21,29,12.9424609,77.5675641,"5th Main Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",3,15,9.33,27.06,critical,#FF4B4B
8960145a68fffff,21,29,12.9424609,77.5675641,"5th Main Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",4,1,10.0,29.0,critical,#FF4B4B
8960145a68fffff,21,29,12.9424609,77.5675641,"5th Main Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",5,4,10.0,29.0,critical,#FF4B4B
8960145a68fffff,22,43,12.9424288,77.5672139,"Mount Joy Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",0,4,10.0,43.0,critical,#FF4B4B
8960145a68fffff,22,43,12.9424288,77.5672139,"Mount Joy Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",1,9,10.0,43.0,critical,#FF4B4B
8960145a68fffff,22,43,12.9424288,77.5672139,"Mount Joy Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",2,4,10.0,43.0,critical,#FF4B4B
8960145a68fffff,22,43,12.9424288,77.5672139,"Mount Joy Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",3,8,10.0,43.0,critical,#FF4B4B
8960145a68fffff,22,43,12.9424288,77.5672139,"Mount Joy Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",4,9,10.0,43.0,critical,#FF4B4B
8960145a68fffff,22,43,12.9424288,77.5672139,"Mount Joy Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",5,8,10.0,43.0,critical,#FF4B4B
8960145a68fffff,22,43,12.9424288,77.5672139,"Mount Joy Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",6,1,10.0,43.0,critical,#FF4B4B
8960145a68fffff,23,56,12.9426742,77.5676849,"5th Main Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",0,2,10.0,56.0,critical,#FF4B4B
8960145a68fffff,23,56,12.9426742,77.5676849,"5th Main Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",1,5,10.0,56.0,critical,#FF4B4B
8960145a68fffff,23,56,12.9426742,77.5676849,"5th Main Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",2,7,10.0,56.0,critical,#FF4B4B
8960145a68fffff,23,56,12.9426742,77.5676849,"5th Main Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",3,13,10.0,56.0,critical,#FF4B4B
8960145a68fffff,23,56,12.9426742,77.5676849,"5th Main Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",4,2,10.0,56.0,critical,#FF4B4B
8960145a68fffff,23,56,12.9426742,77.5676849,"5th Main Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",5,24,10.0,56.0,critical,#FF4B4B
8960145a68fffff,23,56,12.9426742,77.5676849,"5th Main Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",6,3,10.0,56.0,critical,#FF4B4B
8960145a693ffff,1,4,12.9406639,77.5704558,"East Anjaneya Temple Road, Model House, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",0,4,0.0,0.0,green,#00CC66
8960145a693ffff,5,1,12.9375425,77.5702391,"Sai Baba Temple Road, Model House, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",6,1,0.0,0.0,green,#00CC66
8960145a693ffff,6,1,12.9398586,77.5712503,"Sri DV Gundappa Road, Model House, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",2,1,0.0,0.0,green,#00CC66
8960145a693ffff,21,4,12.9405279,77.5712384,"Sri DV Gundappa Road, Nattakallappa Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",3,4,0.0,0.0,green,#00CC66
8960145a693ffff,22,1,12.9404464,77.5712696,"Sri DV Gundappa Road, Nattakallappa Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",4,1,0.0,0.0,green,#00CC66
8960145a693ffff,23,8,12.9393759,77.5721723,"Subbarama Chetty Road, Nattakallappa Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",4,8,0.0,0.0,green,#00CC66
8960145a697ffff,0,2,12.937884,77.5683418,"Subbarama Chetty Street, NR Colony, N.R Colony, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560004, India",4,2,0.0,0.0,green,#00CC66
8960145a697ffff,5,1,12.9365483,77.5685775,"10th Cross Road, Fast Print Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",3,1,0.0,0.0,green,#00CC66
8960145a69bffff,0,86,12.943585,77.5710724,"Sri DV Gundappa Road, Shopper Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",0,2,10.0,86.0,critical,#FF4B4B
8960145a69bffff,0,86,12.943585,77.5710724,"Sri DV Gundappa Road, Shopper Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",1,8,10.0,86.0,critical,#FF4B4B
8960145a69bffff,0,86,12.943585,77.5710724,"Sri DV Gundappa Road, Shopper Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",2,13,10.0,86.0,critical,#FF4B4B
8960145a69bffff,0,86,12.943585,77.5710724,"Sri DV Gundappa Road, Shopper Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",3,6,10.0,86.0,critical,#FF4B4B
8960145a69bffff,0,86,12.943585,77.5710724,"Sri DV Gundappa Road, Shopper Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",4,34,10.0,86.0,critical,#FF4B4B
8960145a69bffff,0,86,12.943585,77.5710724,"Sri DV Gundappa Road, Shopper Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",5,3,10.0,86.0,critical,#FF4B4B
8960145a69bffff,0,86,12.943585,77.5710724,"Sri DV Gundappa Road, Shopper Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",6,20,10.0,86.0,critical,#FF4B4B
8960145a69bffff,1,49,12.9436818,77.5716073,"Rathana Vilas Road, Babasahebara Palya, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",0,9,10.0,49.0,critical,#FF4B4B
8960145a69bffff,1,49,12.9436818,77.5716073,"Rathana Vilas Road, Babasahebara Palya, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",1,3,10.0,49.0,critical,#FF4B4B
8960145a69bffff,1,49,12.9436818,77.5716073,"Rathana Vilas Road, Babasahebara Palya, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",2,4,10.0,49.0,critical,#FF4B4B
8960145a69bffff,1,49,12.9436818,77.5716073,"Rathana Vilas Road, Babasahebara Palya, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",3,5,10.0,49.0,critical,#FF4B4B
8960145a69bffff,1,49,12.9436818,77.5716073,"Rathana Vilas Road, Babasahebara Palya, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",4,11,10.0,49.0,critical,#FF4B4B
8960145a69bffff,1,49,12.9436818,77.5716073,"Rathana Vilas Road, Babasahebara Palya, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",5,1,10.0,49.0,critical,#FF4B4B
8960145a69bffff,1,49,12.9436818,77.5716073,"Rathana Vilas Road, Babasahebara Palya, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",6,16,10.0,49.0,critical,#FF4B4B
8960145a69bffff,2,22,12.9435359,77.5710205,"Sri DV Gundappa Road, Shopper Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",0,6,10.0,22.0,critical,#FF4B4B
8960145a69bffff,2,22,12.9435359,77.5710205,"Sri DV Gundappa Road, Shopper Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",2,1,10.0,22.0,critical,#FF4B4B
8960145a69bffff,2,22,12.9435359,77.5710205,"Sri DV Gundappa Road, Shopper Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",3,10,10.0,22.0,critical,#FF4B4B
8960145a69bffff,2,22,12.9435359,77.5710205,"Sri DV Gundappa Road, Shopper Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",5,2,10.0,22.0,critical,#FF4B4B
8960145a69bffff,2,22,12.9435359,77.5710205,"Sri DV Gundappa Road, Shopper Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",6,3,10.0,22.0,critical,#FF4B4B
8960145a69bffff,3,62,12.9413878,77.571165,"Sri DV Gundappa Road, Kallappa Block, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",0,16,10.0,62.0,critical,#FF4B4B
8960145a69bffff,3,62,12.9413878,77.571165,"Sri DV Gundappa Road, Kallappa Block, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",1,2,10.0,62.0,critical,#FF4B4B
8960145a69bffff,3,62,12.9413878,77.571165,"Sri DV Gundappa Road, Kallappa Block, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",2,6,10.0,62.0,critical,#FF4B4B
8960145a69bffff,3,62,12.9413878,77.571165,"Sri DV Gundappa Road, Kallappa Block, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",3,9,10.0,62.0,critical,#FF4B4B
8960145a69bffff,3,62,12.9413878,77.571165,"Sri DV Gundappa Road, Kallappa Block, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",4,4,10.0,62.0,critical,#FF4B4B
8960145a69bffff,3,62,12.9413878,77.571165,"Sri DV Gundappa Road, Kallappa Block, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",5,5,10.0,62.0,critical,#FF4B4B
8960145a69bffff,3,62,12.9413878,77.571165,"Sri DV Gundappa Road, Kallappa Block, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",6,20,10.0,62.0,critical,#FF4B4B
8960145a69bffff,4,87,12.9412193,77.5711713,"Sri DV Gundappa Road, Kallappa Block, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",0,14,10.0,87.0,critical,#FF4B4B
8960145a69bffff,4,87,12.9412193,77.5711713,"Sri DV Gundappa Road, Kallappa Block, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",2,9,10.0,87.0,critical,#FF4B4B
8960145a69bffff,4,87,12.9412193,77.5711713,"Sri DV Gundappa Road, Kallappa Block, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",3,14,10.0,87.0,critical,#FF4B4B
8960145a69bffff,4,87,12.9412193,77.5711713,"Sri DV Gundappa Road, Kallappa Block, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",4,17,10.0,87.0,critical,#FF4B4B
8960145a69bffff,4,87,12.9412193,77.5711713,"Sri DV Gundappa Road, Kallappa Block, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",5,8,10.0,87.0,critical,#FF4B4B
8960145a69bffff,4,87,12.9412193,77.5711713,"Sri DV Gundappa Road, Kallappa Block, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",6,25,10.0,87.0,critical,#FF4B4B
8960145a69bffff,5,151,12.9421306,77.5717562,"Police Station Road, Kallappa Block, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",0,13,10.0,151.0,critical,#FF4B4B
8960145a69bffff,5,151,12.9421306,77.5717562,"Police Station Road, Kallappa Block, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",1,13,10.0,151.0,critical,#FF4B4B
8960145a69bffff,5,151,12.9421306,77.5717562,"Police Station Road, Kallappa Block, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",2,24,10.0,151.0,critical,#FF4B4B
8960145a69bffff,5,151,12.9421306,77.5717562,"Police Station Road, Kallappa Block, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",3,33,10.0,151.0,critical,#FF4B4B
8960145a69bffff,5,151,12.9421306,77.5717562,"Police Station Road, Kallappa Block, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",4,21,10.0,151.0,critical,#FF4B4B
8960145a69bffff,5,151,12.9421306,77.5717562,"Police Station Road, Kallappa Block, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",5,19,10.0,151.0,critical,#FF4B4B
8960145a69bffff,5,151,12.9421306,77.5717562,"Police Station Road, Kallappa Block, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",6,28,10.0,151.0,critical,#FF4B4B
8960145a69bffff,6,113,12.9413842,77.5711451,"Sri DV Gundappa Road, Kallappa Block, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",0,18,10.0,113.0,critical,#FF4B4B
8960145a69bffff,6,113,12.9413842,77.5711451,"Sri DV Gundappa Road, Kallappa Block, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",1,13,10.0,113.0,critical,#FF4B4B
8960145a69bffff,6,113,12.9413842,77.5711451,"Sri DV Gundappa Road, Kallappa Block, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",2,10,10.0,113.0,critical,#FF4B4B
8960145a69bffff,6,113,12.9413842,77.5711451,"Sri DV Gundappa Road, Kallappa Block, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",3,16,10.0,113.0,critical,#FF4B4B
8960145a69bffff,6,113,12.9413842,77.5711451,"Sri DV Gundappa Road, Kallappa Block, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",4,19,10.0,113.0,critical,#FF4B4B
8960145a69bffff,6,113,12.9413842,77.5711451,"Sri DV Gundappa Road, Kallappa Block, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",5,26,10.0,113.0,critical,#FF4B4B
8960145a69bffff,6,113,12.9413842,77.5711451,"Sri DV Gundappa Road, Kallappa Block, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",6,11,10.0,113.0,critical,#FF4B4B
8960145a69bffff,7,104,12.9425487,77.5711475,"Sri DV Gundappa Road, Shopper Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",0,20,10.0,104.0,critical,#FF4B4B
8960145a69bffff,7,104,12.9425487,77.5711475,"Sri DV Gundappa Road, Shopper Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",1,2,10.0,104.0,critical,#FF4B4B
8960145a69bffff,7,104,12.9425487,77.5711475,"Sri DV Gundappa Road, Shopper Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",2,36,10.0,104.0,critical,#FF4B4B
8960145a69bffff,7,104,12.9425487,77.5711475,"Sri DV Gundappa Road, Shopper Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",3,11,10.0,104.0,critical,#FF4B4B
8960145a69bffff,7,104,12.9425487,77.5711475,"Sri DV Gundappa Road, Shopper Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",4,12,10.0,104.0,critical,#FF4B4B
8960145a69bffff,7,104,12.9425487,77.5711475,"Sri DV Gundappa Road, Shopper Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",5,10,10.0,104.0,critical,#FF4B4B
8960145a69bffff,7,104,12.9425487,77.5711475,"Sri DV Gundappa Road, Shopper Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",6,13,10.0,104.0,critical,#FF4B4B
8960145a69bffff,8,93,12.9410165,77.5711869,"Sri DV Gundappa Road, Kallappa Block, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",0,16,10.0,93.0,critical,#FF4B4B
8960145a69bffff,8,93,12.9410165,77.5711869,"Sri DV Gundappa Road, Kallappa Block, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",2,29,10.0,93.0,critical,#FF4B4B
8960145a69bffff,8,93,12.9410165,77.5711869,"Sri DV Gundappa Road, Kallappa Block, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",3,14,10.0,93.0,critical,#FF4B4B
8960145a69bffff,8,93,12.9410165,77.5711869,"Sri DV Gundappa Road, Kallappa Block, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",4,14,10.0,93.0,critical,#FF4B4B
8960145a69bffff,8,93,12.9410165,77.5711869,"Sri DV Gundappa Road, Kallappa Block, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",5,9,10.0,93.0,critical,#FF4B4B
8960145a69bffff,8,93,12.9410165,77.5711869,"Sri DV Gundappa Road, Kallappa Block, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",6,11,10.0,93.0,critical,#FF4B4B
8960145a69bffff,9,16,12.9426284,77.5711295,"Sri DV Gundappa Road, Shopper Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",2,4,10.0,16.0,critical,#FF4B4B
8960145a69bffff,9,16,12.9426284,77.5711295,"Sri DV Gundappa Road, Shopper Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",3,10,6.0,9.6,critical,#FF4B4B
8960145a69bffff,9,16,12.9426284,77.5711295,"Sri DV Gundappa Road, Shopper Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",6,2,10.0,16.0,critical,#FF4B4B
8960145a69bffff,10,2,12.9430775,77.5709999,"Sri DV Gundappa Road, Shopper Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",5,2,0.0,0.0,green,#00CC66
8960145a69bffff,20,29,12.9433026,77.570995,"Sri DV Gundappa Road, Shopper Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",0,9,10.0,29.0,critical,#FF4B4B
8960145a69bffff,20,29,12.9433026,77.570995,"Sri DV Gundappa Road, Shopper Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",2,2,10.0,29.0,critical,#FF4B4B
8960145a69bffff,20,29,12.9433026,77.570995,"Sri DV Gundappa Road, Shopper Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",3,3,10.0,29.0,critical,#FF4B4B
8960145a69bffff,20,29,12.9433026,77.570995,"Sri DV Gundappa Road, Shopper Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",4,8,10.0,29.0,critical,#FF4B4B
8960145a69bffff,20,29,12.9433026,77.570995,"Sri DV Gundappa Road, Shopper Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",5,6,10.0,29.0,critical,#FF4B4B
8960145a69bffff,20,29,12.9433026,77.570995,"Sri DV Gundappa Road, Shopper Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",6,1,10.0,29.0,critical,#FF4B4B
8960145a69bffff,21,87,12.9420039,77.571102,"Sri DV Gundappa Road, Kallappa Block, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",0,9,10.0,87.0,critical,#FF4B4B
8960145a69bffff,21,87,12.9420039,77.571102,"Sri DV Gundappa Road, Kallappa Block, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",1,7,10.0,87.0,critical,#FF4B4B
8960145a69bffff,21,87,12.9420039,77.571102,"Sri DV Gundappa Road, Kallappa Block, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",2,26,10.0,87.0,critical,#FF4B4B
8960145a69bffff,21,87,12.9420039,77.571102,"Sri DV Gundappa Road, Kallappa Block, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",3,24,10.0,87.0,critical,#FF4B4B
8960145a69bffff,21,87,12.9420039,77.571102,"Sri DV Gundappa Road, Kallappa Block, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",4,10,10.0,87.0,critical,#FF4B4B
